36;lieu; ;8;RUE;DES;VELETTES;92150;SURESNES;8 RUE DES VELETTES;IMMERGIS;1220;1.00000000; ;8;RUE DES VELETTES;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C0000000100000096BFC9BDFF14A79DC9EDE411
37;lieu; ;128;RUE;DE LA;REPUBLIQUE;92150;SURESNES;128 RUE DE LA REPUBLIQUE;IMMERGIS;4069;1.00000000; ;128;RUE DE LA REPUBLIQUE;REPUBLIQUE;2400000001000000010004006D0F00000C000000010000008FB6E4BAFF14BFF880E3E411
38;lieu; ;78;RUE;DES;COUVALOUX;92150;SURESNES;78 RUE DES COUVALOUX;IMMERGIS;2530;1.00000000; ;78;RUE DES COUVALOUX;REPUBLIQUE;2400000001000000010004006D0F00000C0000000100000091E8B6B7FF14A9B884E1E411
39;lieu; ;70;RUE;DE LA;PROCESSION;92150;SURESNES;70 RUE DE LA PROCESSION;IMMERGIS;2072;1.00000000; ;70;RUE DE LA PROCESSION;MONT-VALERIEN;2400000001000000010004006D0F00000C00000001000000A3E7F9B1FF1486D8EFE5E411
40;lieu; ;34;RUE;DES;BOURETS;92150;SURESNES;34 RUE DES BOURETS;IMMERGIS;2439;1.00000000; ;34;RUE DES BOURETS;CENTRE VILLE;2400000001000000010004006D0F00000C00000001000000B2D5C5BDFF14BFC795E7E411
41;lieu; ;6;CITE; ;DANTON;92150;SURESNES;6 CITE DANTON;BANO;920732520Z-6;0.60000002; ;6;CITE DANTON;LIBERTE;2400000001000000010004006D0F00000C00000001000000B4C88BBBFF14B9EEF8F0E411
42;lieu; ;21;RUE; ;DANTON;92150;SURESNES;21 RUE DANTON;BANO;9,21E-13;0.60000002; ;21;RUE DANTON;LIBERTE;2400000001000000010004006D0F00000C00000001000000AC9E9ABBFF14A7D39AF1E411
43;lieu; ;29;RUE; ;DANTON;92150;SURESNES;29 RUE DANTON;BANO;9,21E-21;0.60000002; ;29;RUE DANTON;LIBERTE;2400000001000000010004006D0F00000C00000001000000B686BEBBFF14B4DBBDF1E411
44;lieu; ;8;RUE; ;DANTON;92150;SURESNES;8 RUE DANTON;BANO;9,21E+00;0.60000002; ;8;RUE DANTON;LIBERTE;2400000001000000010004006D0F00000C00000001000000A98484BBFF1498DCF7F0E411
45;lieu; ;43;RUE; ;CARNOT;92150;SURESNES;43 RUE CARNOT;BANO;920731425J-43;0.60000002; ;43;RUE CARNOT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000B7F7D0BCFF148CFA99EBE411
46;lieu; ;45;RUE; ;CARNOT;92150;SURESNES;45 RUE CARNOT;BANO;920731425J-45;0.60000002; ;45;RUE CARNOT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C000000010000009398CABCFF14B0DC9FEBE411
47;lieu; ;56;RUE; ;CARNOT;92150;SURESNES;56 RUE CARNOT;BANO;920731425J-56;0.60000002; ;56;RUE CARNOT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C000000010000008DF2F1BCFF1497BABDEBE411
48;lieu; ;58;RUE; ;CARNOT;92150;SURESNES;58 RUE CARNOT;BANO;920731425J-58;0.60000002; ;58;RUE CARNOT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000BDBAFABCFF14A1A6CCEBE411
49;lieu; ;59;RUE; ;CARNOT;92150;SURESNES;59 RUE CARNOT;BANO;920731425J-59;0.60000002; ;59;RUE CARNOT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C0000000100000088979EBDFF148EBFA3ECE411
50;lieu; ;68;RUE; ;CARNOT;92150;SURESNES;68 BIS RUE CARNOT;BANO;920731425J-68B;0.60000002;BIS;68 BIS;RUE CARNOT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000BBDFC8BDFF1486E9AFECE411
51;lieu; ;80;RUE; ;CARNOT;92150;SURESNES;80 RUE CARNOT;BANO;920731425J-80;0.60000002; ;80;RUE CARNOT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C000000010000008CFBE1BDFF14919184EDE411
52;lieu; ;86;RUE; ;CARNOT;92150;SURESNES;86 RUE CARNOT;BANO;920731425J-86;0.60000002; ;86;RUE CARNOT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C0000000100000097E690BEFF148EC1C2EDE411
53;lieu; ;88;RUE; ;CARNOT;92150;SURESNES;88 RUE CARNOT;BANO;920731425J-88;0.60000002; ;88;RUE CARNOT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000969780BEFF14B2C7B4EDE411
54;lieu; ;90;RUE; ;CARNOT;92150;SURESNES;90 RUE CARNOT;BANO;920731425J-90;0.60000002; ;90;RUE CARNOT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C000000010000009FC6ABBEFF14B5D0E3EDE411
55;lieu; ;92;RUE; ;CARNOT;92150;SURESNES;92 RUE CARNOT;BANO;920731425J-92;0.60000002; ;92;RUE CARNOT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000A7F3A3BEFF148E9CD7EDE411
56;lieu; ;6;RUE;DE LA;CERISAIE;92150;SURESNES;6 RUE DE LA CERISAIE;IMMERGIS;2517;1.00000000; ;6;RUE DE LA CERISAIE;CENTRE VILLE;2400000001000000010004006D0F00000C0000000100000085CADBB8FF1489EA85E6E411
57;lieu; ;18;DOMAINE;DES;HOCQUETTES;92150;SURESNES;18 DOMAINE DES HOCQUETTES;IMMERGIS;4585;1.00000000; ;18;DOMAINE DES HOCQUETTES;MONT-VALERIEN;2400000001000000010004006D0F00000C0000000100000090B2EBB6FF149CA3A5E4E411
58;lieu; ;25;RUE;DES;BONS RAISINS;92150;SURESNES;25 RUE DES BONS RAISINS;IMMERGIS;454;1.00000000; ;25;RUE DES BONS RAISINS;MONT-VALERIEN;2400000001000000010004006D0F00000C00000001000000A982AAB3FF14A1C1D3E3E411
59;lieu; ;36;RUE;DES;CARRIERES;92150;SURESNES;36 RUE DES CARRIERES;IMMERGIS;1416;1.00000000; ;36;RUE DES CARRIERES;MONT-VALERIEN;2400000001000000010004006D0F00000C000000010000009ECF88B8FF14B58BEFE3E411
60;lieu; ;18;RUE;DU;PAS SAINT-MAURICE;92150;SURESNES;18 RUE DU PAS SAINT-MAURICE;IMMERGIS;2059;1.00000000; ;18;RUE DU PAS SAINT-MAURICE;MONT-VALERIEN;2400000001000000010004006D0F00000C00000001000000AEF1EEB4FF14959089E5E411
61;lieu; ;42;RUE; ;CARNOT;92150;SURESNES;42 RUE CARNOT;BANO;920731425J-42;0.60000002; ;42;RUE CARNOT;CENTRE VILLE;2400000001000000010004006D0F00000C00000001000000898BF2BBFF148FE2D6E9E411
62;lieu; ;5;RUE; ;CARNOT;92150;SURESNES;5 RUE CARNOT;BANO;920731425J-5;0.60000002; ;5;RUE CARNOT;CENTRE VILLE;2400000001000000010004006D0F00000C00000001000000B3DDCFBBFF14AEE7B6E9E411
63;lieu; ;32;RUE;DU;DOCTEUR MARC BOMBIGER;92150;SURESNES;32 RUE DU DOCTEUR MARC BOMBIGER;IMMERGIS;2581;1.00000000; ;32;RUE DU DOCTEUR MARC BOMBIGER;CITE JARDINS;2400000001000000010004006D0F00000C00000001000000AEB9DDB2FF148CB1BCDFE411
64;lieu; ;18;RUE;DES;FLEURS;92150;SURESNES;18 RUE DES FLEURS;IMMERGIS;458;1.00000000; ;18;RUE DES FLEURS;MONT-VALERIEN;2400000001000000010004006D0F00000C00000001000000B78F93B1FF14AFBA88E4E411
65;lieu; ;5;RUE;DU;COMMANDANT RIVIERE;92150;SURESNES;5 RUE DU COMMANDANT RIVIERE;IMMERGIS;4468;1.00000000; ;5;RUE DU COMMANDANT RIVIERE;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000A49A9EC1FF14BADFA4ECE411
66;lieu; ;26;RUE;DU;FECHERAY;92150;SURESNES;26 RUE DU FECHERAY;IMMERGIS;2739;1.00000000; ;26;RUE DU FECHERAY;MONT-VALERIEN;2400000001000000010004006D0F00000C00000001000000988FB2B7FF14B2F7E1EBE411
67;lieu; ;36;RUE; ;MERLIN DE THIONVILLE;92150;SURESNES;36 RUE MERLIN DE THIONVILLE;IMMERGIS;784;1.00000000; ;36;RUE MERLIN DE THIONVILLE;CENTRE VILLE;2400000001000000010004006D0F00000C00000001000000BACDEEBAFF148688B2E8E411
68;lieu; ;25;RUE; ;MERLIN DE THIONVILLE;92150;SURESNES;25 RUE MERLIN DE THIONVILLE;IMMERGIS;879;1.00000000; ;25;RUE MERLIN DE THIONVILLE;CENTRE VILLE;2400000001000000010004006D0F00000C000000010000009CFF8ABAFF148ED2F7E6E411
69;lieu; ;43;RUE;DES;CARRIERES;92150;SURESNES;43 RUE DES CARRIERES;IMMERGIS;4124;1.00000000; ;43;RUE DES CARRIERES;MONT-VALERIEN;2400000001000000010004006D0F00000C00000001000000A3E6ADB7FF14B6D7D8E2E411
70;lieu; ;6;RUE; ;CARNOT;92150;SURESNES;6 RUE CARNOT;BANO;920731425J-6;0.60000002; ;6;RUE CARNOT;CENTRE VILLE;2400000001000000010004006D0F00000C0000000100000083AFE0BBFF14AFDEB4E9E411
71;lieu; ;11;RUE; ;ALBERT CARON;92150;SURESNES;11 RUE ALBERT CARON;IMMERGIS;2672;1.00000000; ;11;RUE ALBERT CARON;CITE JARDINS;2400000001000000010004006D0F00000C00000001000000A4B691B2FF148690ADE1E411
72;lieu; ;53;RUE; ;ALBERT CARON;92150;SURESNES;53 RUE ALBERT CARON;IMMERGIS;1570;1.00000000; ;53;RUE ALBERT CARON;CITE JARDINS;2400000001000000010004006D0F00000C0000000100000099B3E0B0FF1493FEB9E2E411
73;lieu; ;5;RUE;DU;RATRAIT;92150;SURESNES;5 RUE DU RATRAIT;IMMERGIS;3427;1.00000000; ;5;RUE DU RATRAIT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000969AF4BFFF148593ADEEE411
74;lieu; ;34;AVENUE;DE;FOUILLEUSE;92150;SURESNES;34 AVENUE DE FOUILLEUSE;IMMERGIS;1609;1.00000000; ;34;AVENUE DE FOUILLEUSE;CITE JARDINS;2400000001000000010004006D0F00000C000000010000009FD28DB0FF14B4A68FDEE411
75;lieu; ;34;RUE;DES;BONS RAISINS;92150;SURESNES;34 RUE DES BONS RAISINS;IMMERGIS;4605;1.00000000; ;34;RUE DES BONS RAISINS;MONT-VALERIEN;2400000001000000010004006D0F00000C0000000100000081B2BBB3FF148AD1D5E3E411
76;lieu; ;4;CHEMIN;DE LA;MOTTE;92150;SURESNES;4 CHEMIN DE LA MOTTE;IMMERGIS;4597;1.00000000; ;4;CHEMIN DE LA MOTTE;MONT-VALERIEN;2400000001000000010004006D0F00000C00000001000000A5AAA4B4FF1484B9ECE6E411
77;lieu; ;25;RUE;DE LA;TUILERIE;92150;SURESNES;25 RUE DE LA TUILERIE;IMMERGIS;1459;1.00000000; ;25;RUE DE LA TUILERIE;MONT-VALERIEN;2400000001000000010004006D0F00000C00000001000000B2F0FCB3FF14B7CCC4DFE411
78;lieu; ;11;AVENUE; ;EDOUARD VAILLANT;92150;SURESNES;11 AVENUE EDOUARD VAILLANT;BANO;920733130M-11;0.60000002; ;11;AVENUE EDOUARD VAILLANT;CITE JARDINS;2400000001000000010004006D0F00000C0000000100000098948DB1FF148ADAC2E0E411
79;lieu; ;14;RUE; ;EDOUARD NIEUPORT;92150;SURESNES;14 RUE EDOUARD NIEUPORT;BANO;920733125G-14;0.60000002; ;14;RUE EDOUARD NIEUPORT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000BAC4F2BFFF149FAAB5EAE411
80;lieu; ;14;RUE; ;EDOUARD NIEUPORT;92150;SURESNES;14 BIS RUE EDOUARD NIEUPORT;BANO;920733125G-14B;0.60000002;BIS;14 BIS;RUE EDOUARD NIEUPORT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C00000001000000ADC2FABFFF149FE4ADEAE411
81;lieu; ;4;RUE; ;EDOUARD NIEUPORT;92150;SURESNES;4 RUE EDOUARD NIEUPORT;BANO;920733125G-4;0.60000002; ;4;RUE EDOUARD NIEUPORT;ECLUSE-BELVEDERE;2400000001000000010004006D0F00000C000000010000009CBDFDC0FF14A7C7D0E9E411
